"name","mz","rt","MS2.spectrum.name","Candidate.number","Level","Compound.name","CAS.ID","HMDB.ID","KEGG.ID","Lab.ID","Adduct","mz.error","mz.match.score","RT.error","RT.match.score","CE","SS","Total.score","Database"
"M554T210",554.1462906,209.8614426,NA,3,3,"Rheidin C","NA","HMDB0038508","NA","HMDB0038508","(M+NH4-2H)-","1.097721",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M554T282",554.0969508,282.2236633,NA,3,3,"Dermatan","24967-94-0","HMDB0000632","C00426","HMDB0000632","(M+K-2H)-"," 3.293546",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M554T630",554.2827323,629.9602661,NA,2,3,"Ergoloid","NA","HMDB0240271","NA","HMDB0240271","(M+F)-"," 7.871414",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M555T348",555.1628456,347.8914337,NA,3,3,"NPC","NA","HMDB0060499","C16543","HMDB0060499","(M+K-2H)-","4.123316",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M555T215",555.123401,214.7529755,NA,3,3,"3,3'-Bis(4''-hydroxyanigorufone)","190372-82-8","HMDB0031234","NA","HMDB0031234","(M-H2O-H)-","0.6078576",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M555T76",555.0802822,76.45022583,NA,3,3,"3,3',5,5'-Tetrahydroxy-6,7-methyleneoxy-4'-methoxyflavone 3-glucuronide","NA","HMDB0038030","NA","HMDB0038030","(M+F)-","2.093805",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M555T617",555.2613216,616.7858582,NA,3,3,"Corchoroside A","508-76-9","HMDB0033846","NA","HMDB0033846","(M+Na-2H)-"," 6.73315",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M555T482",555.2448967,482.0770569,NA,3,3,"N1-(alpha-D-ribosyl)-5,6-dimethyl-benzimidazole","NA","HMDB0011112","C05775","HMDB0011112","(2M-H)-","2.012532",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M556T235",556.1246722,234.568573,NA,3,3,"2-amino-4-[(2-{[1-carboxy-2-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)-2-hydroxyethyl]sulfanyl}-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl)-C-hydroxycarbonimidoyl]butanoic acid","NA","HMDB0128723","NA","HMDB0128723","(M-H2O-H)-","0.8325831",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M556T71",556.1101192,71.36895752,NA,2,3,"Malvidin 3-(6-acetylglucoside)","101072-66-6","HMDB0038008","NA","HMDB0038008","(M+Na-2H)-","17.52665",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M556T599",556.2480384,599.2978516,NA,3,3,"Vignatic acid B","181485-20-1","HMDB0033617","NA","HMDB0033617","(M+K-2H)-"," 8.966717",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M556T479",556.2484713,479.2234802,NA,3,3,"Vignatic acid B","181485-20-1","HMDB0033617","NA","HMDB0033617","(M+K-2H)-"," 9.74496",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M556T947",556.3385748,947.037262,NA,3,3,"LysoPE(0:0/22:1(13Z))","NA","HMDB0011491","NA","HMDB0011491","(M+Na-2H)-"," 0.153146",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T220",557.0779159,219.5671387,NA,3,3,"Eujambolin","NA","HMDB0037970","NA","HMDB0037970","(M+K-2H)-","13.68758",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T481",557.1175957,480.6425476,NA,3,3,"Cidofovir","113852-37-2","HMDB0014513","C06909","HMDB0014513","(2M-H)-"," 1.529813",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T61",556.9834759,61.49674988,NA,2,3,"Cochineal Red A","7244-14-6","HMDB0029855","NA","HMDB0029855","(M+F)-","6.318234",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T589",557.2554874,589.2161865,NA,3,3,"N-(1-Deoxy-1-fructosyl)valine","NA","HMDB0037844","NA","HMDB0037844","(2M-H)-","1.465507",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T450",557.2605969,450.3452606,NA,3,3,"N-(1-Deoxy-1-fructosyl)valine","NA","HMDB0037844","NA","HMDB0037844","(2M-H)-"," 7.703466",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T343",557.2599414,342.6838531,NA,3,3,"N-(1-Deoxy-1-fructosyl)valine","NA","HMDB0037844","NA","HMDB0037844","(2M-H)-"," 6.527184",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T218",557.1992743,218.4106598,NA,3,3,"Aldosterone 18-glucuronide","3604-86-2","HMDB0010345","NA","HMDB0010345","(M+Na-2H)-","2.131543",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M557T805",557.4072456,805.1466064,NA,3,3,"Prolycopene","2361-24-2","HMDB0035776","C15858","HMDB0035776","(M+Na-2H)-","10.14732",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M558T205",558.1139102,204.7507324,NA,2,3,"Mezlocillin","51481-65-3","HMDB0015083","C07221","HMDB0015083","(M+F)-","0.9962464",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M558T454",558.2629967,453.7073975,NA,3,3,"Cinncassiol C1 19-glucoside","NA","HMDB0035167","NA","HMDB0035167","(M+NH4-2H)-","13.20170",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M558T584",558.263903,584.1002808,NA,3,3,"Physagulin C","136997-67-6","HMDB0038535","NA","HMDB0038535","(M+NH4-2H)-","12.50271",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M558T339",558.2642965,339.2825012,NA,3,3,"Physagulin C","136997-67-6","HMDB0038535","NA","HMDB0038535","(M+NH4-2H)-","11.79784",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M558T798",558.4097807,798.2885742,NA,1,3,"3beta-Acetoxy-11alpha-methoxy-12-ursen-28-oic acid","189139-96-6","HMDB0031675","NA","HMDB0031675","(M+NH4-2H)-","11.89832",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T46",558.6386641,45.80137253,NA,1,3,"Mirex","NA","HMDB0059573","C14184","HMDB0059573","(M+F)-","24.22248",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T505",559.1098891,504.7691803,NA,3,3,"6-{5-[2,3-dioxo-3-(2,4,6-trihydroxy-3-methoxyphenyl)propyl]-2-hydroxy-3-methoxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0128842","NA","HMDB0128842","(M+F)-","0.9496756",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T228",559.1205149,227.8063965,NA,3,3,"Sulfametopyrazine","152-47-6","HMDB0014802","C12616","HMDB0014802","(2M-H)-","3.206786",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T77",559.1208636,76.9193573,NA,3,3,"Sulfametopyrazine","152-47-6","HMDB0014802","C12616","HMDB0014802","(2M-H)-","3.830442",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T470",559.2268723,470.3141174,NA,3,3,"(1S,16R)-5,7,11-trihydroxy-3-[3-hydroxy-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-8,8,10,12,16-pentamethyl-17-oxa-4-azabicyclo[14.1.0]heptadec-4-en-9-one","NA","HMDB0127525","NA","HMDB0127525","(M+K-2H)-","3.422665",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T357",559.2057142,356.5470581,NA,3,3,"Aspartylphenylalanine","13433-09-5","HMDB0000706","NA","HMDB0000706","(2M-H)-","2.093927",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M559T649",559.2385589,648.737854,NA,3,3,"Withaperuvin H","NA","HMDB0034061","NA","HMDB0034061","(M-H2O-H)-"," 2.691638",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M560T226",560.1089173,225.527565,NA,3,3,"4-{7-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3,6-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl}-2-methoxybenzen-1-olate","NA","HMDB0127803","NA","HMDB0127803","(M+NH4-2H)-","1.679447",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M560T443",560.2432516,442.5102081,NA,3,3,"1-Oleoylglycerophosphoserine","NA","HMDB0061694","NA","HMDB0061694","(M+K-2H)-"," 6.483857",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M560T531",560.2207512,530.8463135,NA,3,3,"5,9,11-trihydroxyprosta-6E,14Z-dien-1-oate","80998-07-8","HMDB0062413","NA","HMDB0062413","(M+Na-2H)-","10.47079",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T46",560.6052655,45.92630005,NA,1,3,"Mirex","NA","HMDB0059573","C14184","HMDB0059573","(M+Na-2H)-","7.729175",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T65",561.0198372,65.4038887,NA,3,3,"{6,7,8,11,12,13,21,23-octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.04,<U+2079>.0¹°,¹5]tricosa-4,6,8,10,12,14-hexaen-22-yl}oxidanesulfonic acid","NA","HMDB0133406","NA","HMDB0133406","(M-H)-","1.188739",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T231",561.0932809,231.4482117,NA,3,3,"Urolithin A 3,8-O-diglucuronide","NA","HMDB0041786","NA","HMDB0041786","(M-H2O-H)-"," 8.458807",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T445",561.0934322,445.2955322,NA,3,3,"Urolithin A 3,8-O-diglucuronide","NA","HMDB0041786","NA","HMDB0041786","(M-H2O-H)-"," 8.728457",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T458",561.1992327,458.4239655,NA,3,3,"5,7-Dihydroxy-3',4'-dimethoxy-8-(3-hydroxy-3-methylbutyl)-isoflavone 7-glucoside","NA","HMDB0034812","NA","HMDB0034812","(M-H)-","2.683803",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T597",561.2325778,596.6860962,NA,3,3,"Tetrahydroaldosterone-3-glucuronide","20605-81-6","HMDB0010357","NA","HMDB0010357","(M+Na-2H)-"," 1.453369",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M561T342",561.1707107,342.3632202,NA,3,3,"4-Hydroxyphenylacetylglutamic acid","1029120-37-3","HMDB0006061","C05595","HMDB0006061","(2M-H)-","3.321118",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M562T254",562.1173559,254.1252747,NA,3,3,"Ceftazidime","78439-06-2","HMDB0014582","C06889","HMDB0014582","(M+NH4-2H)-","1.925875",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M562T90",562.118445,89.861763,NA,3,3,"Ceftazidime","78439-06-2","HMDB0014582","C06889","HMDB0014582","(M+NH4-2H)-","0.01162033",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M562T457",562.1970668,457.0517273,NA,3,3,"3,4,5-trihydroxy-6-[3-hydroxy-2-(7-hydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)-5-methoxy-4-(3-methylbut-2-en-1-yl)phenoxy]oxane-2-carboxylic acid","NA","HMDB0124794","NA","HMDB0124794","(M+NH4-2H)-","7.186793",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M562T614",562.2694775,613.6138306,NA,3,3,"Psychosine sulfate","NA","HMDB0013046","C02744","HMDB0013046","(M+Na-2H)-"," 4.819897",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M562T314",562.1760374,314.2480469,NA,3,3,"Epirubicin","56420-45-2","HMDB0014588","C11230","HMDB0014588","(M+F)-","5.472707",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M563T67",563.010616,67.11651611,NA,2,3,"Cefonicid","61270-58-4","HMDB0015423","C06882","HMDB0015423","(M+Na-2H)-","1.940191",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M563T384",563.1505591,383.8834991,NA,3,3,"Phaseolus e","18894-12-7","HMDB0035039","NA","HMDB0035039","(M+K-2H)-","5.446948",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M563T194",563.1519514,194.1988144,NA,3,3,"Phaseolus e","18894-12-7","HMDB0035039","NA","HMDB0035039","(M+K-2H)-","2.974600",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M564T205",564.1530758,204.9731369,NA,3,3,"Epirubicin","56420-45-2","HMDB0014588","C11230","HMDB0014588","(M+Na-2H)-","7.648678",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M564T351",564.1483904,350.6575317,NA,3,3,"Epirubicin","56420-45-2","HMDB0014588","C11230","HMDB0014588","(M+Na-2H)-","0.6565205",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M564T97",564.1284391,96.95536423,NA,3,3,"Daunorubicin","20830-81-3","HMDB0014832","C01907","HMDB0014832","(M+K-2H)-"," 1.228350",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M564T613",564.2508446,613.1087646,NA,3,3,"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))","NA","HMDB0011494","NA","HMDB0011494","(M+K-2H)-","1.870191",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M565T243",565.1375444,243.1242752,NA,3,3,"Biochanin A 7-(6-methylmalonylglucoside)","34232-19-4","HMDB0030641","NA","HMDB0030641","(M+F)-","2.306486",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M565T85",565.058539,84.5302887,NA,3,3,"4-{7-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3,6-dihydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl}-2-methoxybenzen-1-olate","NA","HMDB0127803","NA","HMDB0127803","(M+Na-2H)-","8.561285",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M565T612",565.2531631,612.1141357,NA,3,3,"Histidinyl-Glutamine","NA","HMDB0028883","NA","HMDB0028883","(2M-H)-","7.704488",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M565T353",565.1959886,352.5773773,NA,3,3,"6-{[10-butanoyl-3-hydroxy-6-(2-hydroxypropyl)-2,2-dimethyl-8-oxo-2H,3H,4H,8H-pyrano[3,2-g]chromen-5-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0130103","NA","HMDB0130103","(M-H)-","5.922627",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M566T341",566.201529,340.6603851,NA,3,3,"Doxorubicin-semiquinone","NA","HMDB0060822","NA","HMDB0060822","(M+F)-","4.824938",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M566T242",566.1386193,242.4064331,NA,3,3,"Nilotinib","641571-10-0","HMDB0015595","NA","HMDB0015595","(M+K-2H)-","10.99788",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M566T658",566.1784359,658.4474792,NA,3,3,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[3-hydroxy-4-(7-methoxy-2-oxo-2H-chromen-8-yl)-2-methylbutan-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid","NA","HMDB0132694","NA","HMDB0132694","(M-H)-","5.174250",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M566T511",566.1600022,510.6882629,NA,3,3,"Betanin","7659-95-2","HMDB0029408","C08540","HMDB0029408","(M+NH4-2H)-","4.922156",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M566T642",566.3057519,641.6478271,NA,2,3,"Nelfinavir","159989-64-7","HMDB0014365","C07257","HMDB0014365","(M-H)-"," 0.04544012",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T348",567.1724649,347.5728455,NA,3,3,"Phloretin xylosyl-galactoside","NA","HMDB0029252","NA","HMDB0029252","(M-H)-","0.9858871",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T211",567.1392791,211.2712784,NA,3,3,"Mazindol","22232-71-9","HMDB0014718","NA","HMDB0014718","(2M-H)-","5.814427",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T57",567.0763496,57.40797043,NA,3,3,"3,4,5-trihydroxy-6-({17-hydroxy-11,18-dimethoxy-13-oxo-6,8,20-trioxapentacyclo[10.8.0.0²,<U+2079>.0³,7.0¹4,¹<U+2079>]icosa-1(12),2(9),4,10,14,16,18-heptaen-15-yl}oxy)oxane-2-carboxylic acid","NA","HMDB0128906","NA","HMDB0128906","(M+Na-2H)-","1.224195",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T490",567.1748108,490.1626282,NA,3,3,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-(3,5-dihydroxyphenyl)-2-hydroxy-1-(4-hydroxyphenyl)ethyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid","NA","HMDB0128533","NA","HMDB0128533","(M+NH4-2H)-","3.269750",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T649",567.1694812,649.2797241,NA,3,3,"({4-[2-(2,4-dihydroxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5,7-dihydroxy-4-oxo-4H-chromen-6-yl]-2-methylbut-2-en-1-yl}oxy)sulfonic acid","NA","HMDB0129740","NA","HMDB0129740","(M-H2O-H)-","0.1987607",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T670",567.317828,669.7316895,NA,3,3,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid","58814-71-4","HMDB0002430","NA","HMDB0002430","(M-H)-","0.6702486",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M567T419",567.2565393,419.4519653,NA,3,3,"(S)-Nerolidol 3-O-[a-L-rhamnopyranosyl-(1->2)-b-D-glucopyranoside]","130466-30-7","HMDB0040844","NA","HMDB0040844","(M+K-2H)-","2.042095",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M568T45",568.0540183,44.99471855,NA,3,3,"GDP-4-Dehydro-6-deoxy-D-mannose","18186-48-6","HMDB0001346","C01222","HMDB0001346","(M-H2O-H)-"," 9.383236",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M568T651",568.3206161,651.14328,NA,3,3,"Bipindogulomethyloside","53152-43-5","HMDB0030623","NA","HMDB0030623","(M+NH4-2H)-","13.84513",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M568T390",568.1858839,390.258728,NA,3,3,"6-{[1-(2-{[3-(3,4-dimethoxyphenyl)-1-hydroxyprop-2-en-1-ylidene]amino}ethyl)-3-methoxy-4-oxocyclohexa-2,5-dien-1-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0135501","NA","HMDB0135501","(M+F)-"," 4.150856",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M568T204",568.1546311,204.3153305,NA,3,3,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(1-hydroxy-2,4-diphenylbutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid","NA","HMDB0135577","NA","HMDB0135577","(M+K-2H)-"," 3.712917",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M569T219",569.1319163,219.355835,NA,3,3,"6-{4-[(1E)-3-{[3-(3,4-dihydroxyphenyl)-1-methoxy-1-oxopropan-2-yl]oxy}-3-oxoprop-1-en-1-yl]-2-hydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0124944","NA","HMDB0124944","(M+F)-","1.336743",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M569T389",569.1882617,388.6690216,NA,3,3,"Rutaretin 9-rutinoside","160845-05-6","HMDB0034611","NA","HMDB0034611","(M-H)-","1.240194",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M569T511",569.2229999,511.1879906,NA,2,3,"Chlorophyll c","NA","HMDB0031147","NA","HMDB0031147","(M-H2O-H)-"," 6.376668",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M569T88",569.0727471,87.56274414,NA,3,3,"{5,7-dihydroxy-2-[3-hydroxy-10-(3-methoxyphenyl)-2-oxo-4-oxatricyclo[4.3.1.0³,7]decan-8-yl]-4-oxo-3,4-dihydro-2H-1-benzopyran-3-yl}oxidanesulfonic acid","NA","HMDB0128748","NA","HMDB0128748","(M+Na-2H)-","1.406300",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M569T702",569.1962344,702.3527527,NA,3,3,"Letrozole","112809-51-5","HMDB0015141","C08163","HMDB0015141","(2M-H)-","1.130798",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M569T652",569.322695,652.1001282,NA,3,3,"Hydratopyrrhoxanthinol","120416-68-4","HMDB0036842","NA","HMDB0036842","(M-H2O-H)-"," 7.894061",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M570T255",570.0926921,255.1369934,NA,3,3,"Lipoyl-GMP","NA","HMDB0013617","NA","HMDB0013617","(M+F)-","4.975950",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M570T635",570.2783365,634.9980469,NA,2,3,"Kinetensin 4-7","138482-56-1","HMDB0012986","NA","HMDB0012986","(M-H)-"," 1.829715",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M570T384",570.200773,383.5149841,NA,3,3,"Simmondsin 2'-ferulate","179466-18-3","HMDB0035475","NA","HMDB0035475","(M+F)-","2.801601",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M570T218",570.1772421,218.0016022,NA,3,3,"2-amino-4-{[2-({4-[3-(carboxymethyl)-4,6-dihydroxy-2-methoxyphenyl]-3-hydroxy-2-methylbutan-2-yl}sulfanyl)-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl]-C-hydroxycarbonimidoyl}butanoic acid","NA","HMDB0125503","NA","HMDB0125503","(M-H2O-H)-","1.749188",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M570T508",570.228208,508.10849,NA,2,3,"Marmesin rutinoside","159650-11-0","HMDB0041413","NA","HMDB0041413","(M+NH4-2H)-","15.72498",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M571T246",571.0868361,246.3318939,NA,3,3,"BL II","NA","HMDB0039565","NA","HMDB0039565","(M+Na-2H)-","1.768439",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M571T452",571.1126263,452.342926,NA,3,3,"6-{3-[6-(3,4-dihydroxy-6-methyl-5-oxooxan-2-yl)-5,7-dihydroxy-4-oxo-4H-chromen-2-yl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0127324","NA","HMDB0127324","(M-H2O-H)-","5.876534",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M571T626",571.2683382,626.121521,NA,3,3,"Ganoderic acid L","102607-24-9","HMDB0035885","NA","HMDB0035885","(M+K-2H)-","0.8222966",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M571T378",571.1931076,377.5582123,NA,3,3,"2-Methoxy-9-phenyl-1H-phenalen-1-one","56252-05-2","HMDB0030840","NA","HMDB0030840","(2M-H)-","2.885567",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M571T216",571.178417,215.5965652,NA,3,3,"6-({10-butanoyl-3-hydroxy-2,2-dimethyl-8-oxo-6-propyl-2H,3H,4H,8H-pyrano[3,2-g]chromen-5-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid","NA","HMDB0130101","NA","HMDB0130101","(M+Na-2H)-","2.29269",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M572T216",572.1264832,216.4651184,NA,3,3,"2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-(3,5-dihydroxyphenyl)-2-hydroxy-1-(4-hydroxyphenyl)ethyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid","NA","HMDB0128533","NA","HMDB0128533","(M+Na-2H)-"," 9.756794",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M572T337",572.139731,337.1686096,NA,3,3,"Biotinyl-5'-AMP","4130-20-5","HMDB0004220","C05921","HMDB0004220","(M-H)-","11.09566",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M572T495",572.1963103,494.6261292,NA,3,3,"Cassitoroside","170384-73-3","HMDB0041289","NA","HMDB0041289","(M+NH4-2H)-"," 3.836851",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M573T218",573.1230553,218.465477,NA,3,3,"7-Hydroxy-3-methoxy-1-primeverosyloxyxanthone","85754-76-3","HMDB0033770","NA","HMDB0033770","(M+Na-2H)-","0.7846413",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M573T353",573.1441233,352.5589905,NA,3,3,"Aurasperone C","41689-66-1","HMDB0030856","NA","HMDB0030856","(M-H2O-H)-","6.88647",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M573T527",573.2447728,527.2770996,NA,3,3,"D-Pantethine","16816-67-4","HMDB0003828","C12661","HMDB0003828","(M+F)-","2.559256",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M573T716",573.2700904,716.4094238,NA,2,3,"Bipindogulomethyloside","53152-43-5","HMDB0030623","NA","HMDB0030623","(M+Na-2H)-","3.38893",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M574T215",574.1409115,214.71315,NA,3,3,"2-Decarboxyphyllocactin","NA","HMDB0036379","NA","HMDB0036379","(M-H2O-H)-","5.342148",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M574T511",574.1979203,511.0794983,NA,2,3,"Zafirlukast","107753-78-6","HMDB0014689","C07206","HMDB0014689","(M-H)-","6.593881",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M574T694",574.2734812,694.4240723,NA,2,3,"Atorvastatin","134523-00-5","HMDB0005006","C06834","HMDB0005006","(M+NH4-2H)-","2.056085",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M575T227",574.7099749,226.6648254,NA,2,3,"Lindane","58-89-9","HMDB0014575","C07075","HMDB0014575","(2M-H)-","4.972887",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M575T947",574.9701098,946.9316406,NA,3,3,"3-{3-[3,5-dihydroxy-4-(sulfooxy)benzoyloxy]-4,5-dihydroxybenzoyloxy}-4,5-dihydroxybenzoic acid","NA","HMDB0128320","NA","HMDB0128320","(M+Na-2H)-","8.427821",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M575T353",575.1749251,352.8644409,NA,3,3,"Marmesin rutinoside","159650-11-0","HMDB0041413","NA","HMDB0041413","(M+Na-2H)-","0.4936342",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
"M575T219",575.1500645,218.612236,NA,3,3,"Hydroxyanigorufone","56252-02-9","HMDB0034449","NA","HMDB0034449","(2M-H)-","0.1321394",NA,NA,NA,NA,NA,NA,"HMDB.metabolite.data"
